f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,Class
0.052248519807625966,0.16550599824708312,-0.020717725070090242,0.12557349714141636,0.10162622013552958,0.023297744469590088,0.07457320263561451,0.11531323600520899,0.10476879801518764,0.08692187365496397,0.11049382130244531,0.1357071125396898,0.15630279115143672,0.14962299060142645,0.14919148034416996,0.22131845514746873,0.20179782391498247,0.19487139262842987,0.2196746474485431,0.21232905783605244,0.22240936030315722,0.24935817133040208,0.19334130648559547,0.1708106466858212,0.22222351675434332,0.2500623554158321,0.22480132297646022,0.2507148784865407,0.30274196606165443,0.23033756362584765,0.1700326656113872,1.469271362561525,1.8031334204456837,0.8222899313485227,0.459379484849513,0.36694855083783195,0.28920525916016526,0.24519916298962519,0.22203240468605867,0.20518840704505836,0.16850844246076352,0.16850101608135717,0.16598225023362798,0.12896901945098557,0.1327323007556614,0.1891950144499056,0.08286059102388554,0.08738950398638995,0.14907671688567667,0.06726125206831622,0.07509867467342837,0.14223165898605386,0.12454274095967628,0.13958175422546973,0.18398083283693797,0.1584213988194354,0.19028973451189896,0.27389242250902884,0.2915413576443644,0.3332685801587774,0.3990614293459623,0.34215813458468664,0.34940302806325624,0.3903186666227356,0.3970993305021275,0.47612576455561334,0.31487179236200147,0.9920079049216337,0.8132183062420876,1.117201113396652,0.9060314545198984,0.8339735248610816,1.301045203978197,1.1815670588066265,1.0157129469381136,1.3594516969205743,1.4912198834882502,0.9765404152563767,0.8919450689586287,1.228996489292367,1.5185900765778464,0.9713903223416336,1.5171546990341034,1.6687565548748862,1.3574668288065013,1.7336307580498604,1.9448161596853377,1.973071605720863,1.2415023766424218,1.3860975030511313,1.151724069675724,0.6922894012528436,0.8255238475847474,1.0115702437707426,1.3076910193892184,0.9675547354032391,0.8723009935076674,1.1956403229691133,0.4654127890191568,0.08637373410444055,0.5803805678947616,1.4828635302272914,1.5501133528002558,0.7474515410921876,1.1084365380413552,1.0418341494239836,1.253659171321423,1.277725059065285,1.3271726830620096,1.2535574150392672,1.4306528553928528,1.3176904148177455,0.8866165941552093,0.5503251764343461,1.306176559316845,1.9683110759247904,1.4213485769235645,1.1870213986583484,1.5983508120635335,0.8075642854468872,0.4501101920189475,0.5074334298011283,0.03685342214654752,0.45815861002027686,1.3767300527734356,1.0175495729207262,1.350953843812527,0.8535324299278848,0.9362901851911705,1.2243684366840442,1.0552526885052875,0.6344902940768031,0.06283885170823592,1.1132818140581537,blink
0.1762942481523943,0.25162456222954194,0.12893545601795106,0.22786698469104733,0.2012565820952452,0.1852014203544924,0.0995121628710001,0.06909595032170389,0.11294060419486959,0.019206659356459488,0.08583800902264466,0.02591146710199021,0.049137865293259725,0.12106562776132539,0.11093432105408521,0.06133762938977656,0.08255859646586844,0.11660279773692461,0.12877025322138835,0.16566522338532838,0.20113054670342104,0.1612295456993799,0.15510397839515758,0.1730568626267733,0.17487284466733657,0.2171779261598232,0.22113111524075424,0.21487214443513764,0.07879444270638641,0.2999531367305691,1.735142639964018,1.5719483637643838,0.6623400035671163,0.4441162846275723,0.3528763550011946,0.2622405643111995,0.25413771376313254,0.20163902146177973,0.18812962276820336,0.20156513973160128,0.14562526797076278,0.14277000957184327,0.09464764725012234,0.1289284308878136,0.15630035992975216,0.13457530466868425,0.14662441109693244,0.14262029923936648,0.18252392764908879,0.2028221551958681,0.20723567442403634,0.16395940880493048,0.2155855280865575,0.25726340594609004,0.2010080913673511,0.20558295468220947,0.19568954834684904,0.16941505907253424,0.19768790733145397,0.30529975961405387,0.280607559345931,0.2595778233761025,0.30106812013374395,0.2684284468348348,0.15912137688046663,0.09595468854309391,0.29500405399250673,0.29330335327367807,0.6578192578392505,0.057730365740115336,0.527334461049174,0.4561795261729492,0.191246497255491,0.20523409167966472,0.33006621779075185,0.3428169744395767,0.05437197297664234,0.3207685388008274,0.47368498013641047,0.5126988261921336,0.34740578014086004,0.15818170831294884,0.5527238209928794,0.5741597202585318,0.6647551586908682,0.5754757946499277,0.40037186043199535,0.6621058073655914,0.7143518959365576,0.6078091248465937,0.6554347890597657,0.6308049875762837,0.5464735423448449,0.5632529126108128,0.4776242717872028,0.9617144899054054,0.9057887319754042,0.8394879761003661,1.0210709783503087,1.1830648004539956,1.270150611553774,1.2919792520476052,1.5154675015987393,1.4910226962912245,1.8074380749628909,1.8362508162680446,1.8046570401425608,2.00496037607748,1.7424626542772352,1.6175363776004716,1.584335284938121,1.6732505617604507,1.6977707995448335,1.5849586975470296,1.8262290604063518,1.7123919132793133,1.7376705182754641,1.5674179610376384,1.5494488758016316,1.2913273485176195,1.0621658453455896,1.1093993887937972,1.0462637687687777,1.1857347898619883,1.1237535845348217,0.6965691513962311,0.6550514751292609,0.3227156089893283,0.4908316941046954,0.9450684555929685,0.38872774752132955,0.05331576141768767,0.04918440221246154,0.8614514263857386,blink
0.04959244798474618,0.15705133362330329,-0.019530528901802385,0.11881774363745475,0.09776342218035237,0.0178590969635856,0.03887669637280881,0.025065191179975507,0.017328408686055417,0.07724837050748845,0.12521901553274564,0.05588829647929587,0.08054148330720699,0.0923519739128924,0.08670431334340753,0.10580492144182549,0.12403588279754466,0.1527274518046033,0.1163870036002929,0.1321752069504728,0.21497935615702524,0.2110565270351411,0.16356803344507573,0.21062370328030472,0.182814404130478,0.24556920074667407,0.07113577801317172,0.8473592416698612,1.9578933971220491,1.2964252616677376,0.6939986254326302,0.48248156541307935,0.36734011000498595,0.30077597132891043,0.26998240373454174,0.3075409803993089,0.3135800267798971,0.2885181872898918,0.23834828298246546,0.18178490681938037,0.19334854989511302,0.2157077719438873,0.19969238283104299,0.2460536884716891,0.24354414447007597,0.24441301993178563,0.29245083134886973,0.24268884098100882,0.29661999683184925,0.3531662025535012,0.3036077093858779,0.253490196876037,0.2804190880919014,0.345163931268239,0.2987965079377706,0.2519102843102277,0.29236869507044505,0.23621164751229562,0.22101890668851046,0.17912880116247382,0.06735455481077564,0.07727983371855422,0.08738986975295206,0.065228321309937,0.10261536602414786,0.004670790744128037,0.24838262386986132,1.6122349362156019,1.3360751814155183,1.7898884886326596,1.434291866989611,1.4873321306178318,1.7012200286990415,1.5686079494736016,1.6681070793345325,1.5295731052011878,1.5775365577405986,1.8400593932212548,1.465788620930382,1.852143063189632,1.8418875612559091,1.3569623950092877,1.600126985814878,1.8244678880253542,1.5314459964947793,1.3299504878357267,1.32879793368157,1.639731509478542,1.8462902578174882,1.3272798682575386,0.7813803766525591,1.068889202342142,1.2205083857220473,1.0808703598088838,0.24672667356482747,0.22462447227896945,0.6068252989514298,0.7279396320643154,0.8045118318586151,0.8539097484709954,1.2578817253967403,1.0283781269190908,1.1821683891467092,1.3096760952208983,1.3177244716368337,1.1007127112677215,1.1686824124425037,1.0116252506047705,0.8753508339420718,0.9766998088470732,1.1198243241946255,0.5120811787931812,0.7076600047265279,0.9125098108233953,0.999609775175708,0.9873426304212606,0.676724088073754,0.48550012564392914,0.5071123124244888,0.31117213148690165,0.08373307560554094,0.34528838356327496,0.6794106277498444,1.1416450313758888,0.6767109211197612,0.775683949915419,1.3479498781400754,1.7013783059477614,1.7465603031820982,1.441439555436081,1.6594557033480308,1.6751296291637723,0.39465064408144546,1.281872923734624,blink
0.039408523548020706,0.12560744494044798,-0.01612236411266188,0.09559641547933866,0.07572183141738618,0.02131676425206807,0.08617195991009019,0.1006725727257993,0.12305297443754674,0.13461792597361022,0.07195602433502066,0.15957093626996938,0.16580600493104442,0.16678105634390314,0.2445580113956153,0.24320019869762155,0.2241129238006006,0.2552857221908281,0.26243250379742267,0.23031933578390332,0.27383305475192093,0.3000853145651234,0.3271935220941796,0.36136696248507433,0.3794928951816217,0.3048743570528971,0.363156538264129,0.3135405024753919,0.40878630649181213,1.6508245433673745,1.7832841066852811,0.9381211695979127,0.6103529023366722,0.533495167992369,0.51073948858751,0.45137712468036845,0.4014208597232524,0.3891129018250251,0.3312742198041337,0.36830527078694936,0.3550333395188794,0.3282955807978221,0.385341110337754,0.29567560384272135,0.29221131049593563,0.3914101513241869,0.3653055763416624,0.2792548303079722,0.3561943628091712,0.36436510676685885,0.3401237549897989,0.3438694299886924,0.377336993170323,0.3912001510205848,0.36231863207881443,0.2991107382279261,0.3005162427771997,0.3061852985844185,0.3325997886413323,0.3867113946883166,0.41250770931913405,0.4589639630104021,0.4787902287878867,0.540274277119561,0.5694186056059322,0.5869601440179414,0.39046047437036785,0.7974911005356166,0.8598627953248871,0.7581375337827091,0.8361853784749024,0.8318439264688203,0.7591596569566945,0.6756916290940775,0.6003969332214063,1.0585570022026418,1.0175041361732082,1.1094564350745673,1.583037634145612,1.3136618559306041,1.3664700236308853,1.155750571843876,1.2221585945557902,1.2145429325346306,1.221617470768489,1.4278174897135472,1.3666324095212852,1.4945828532772651,1.3969992644003573,1.7991537581728232,1.6927399444854891,1.2670254628951154,1.6496609906697999,1.6544549869569691,1.7700044621671753,1.4295200121452405,1.0611177438274204,1.1965822242089876,1.490004445326801,1.2732804572657195,1.751451558789021,1.8955234409702217,1.624041293191152,1.4087977202237474,1.3447861253444877,1.912698054586923,1.7124560964476594,1.450123080233187,1.393614617240039,1.4502018539068535,1.3377461780430404,1.140418750934659,1.4121490336749587,1.2063649801515042,0.9852048525965034,1.1650422579088153,0.7973434689019703,0.7317931957667906,0.9167170942845245,0.8159048838977915,0.48925331364940816,1.249922959306268,1.343273334259488,1.671406919147774,1.532340093452659,1.432160320110052,1.3439107869874354,0.9063165199403982,1.0387207383391648,0.8442498052895395,1.2121034656570036,0.407945586151355,0.1304846218857983,1.2328397507765387,blink
0.1884370331136635,0.09414275880289075,0.2495210654451871,0.1285835486248968,0.1441977512456339,0.22237493585582116,0.21031059726666715,0.2002293291074494,0.19860877232397978,0.14482666202268868,0.11392513643708349,0.14482674206990717,0.12909256594686302,0.15270676020675314,0.14674171927737237,0.12247918903476754,0.18480710682737503,0.15521621626699386,0.120913690570626,0.11327588770415946,0.14791300170269886,0.09817670327194647,0.0972216910349059,0.14661665142921157,0.1730836079336705,0.025158471948778658,0.15389935847386915,1.5439327945688277,1.819910663967142,0.9279111147766548,0.4846114047125677,0.34205195815500644,0.20138018601766577,0.18666695787377466,0.17680305889498418,0.1464918602625777,0.16338826278933402,0.07391563939910663,0.04165134595849261,0.10189166412059114,0.06183514485687838,0.0030218440659714714,0.04678976791108097,0.08136522426238671,0.07202605557469693,0.07658806895970967,0.11347148142991795,0.10881999391817458,0.06879502062256605,0.09003632867306312,0.09892052384117914,0.10010789284933125,0.14000326390082035,0.17039345945071238,0.15896014160015978,0.17938833599929868,0.09323216973410031,0.024052499254902708,0.10566384931922981,0.10249890827608099,0.12489212774398496,0.1846981218279821,0.16329939921806777,0.18862185661784803,0.11265377975605617,0.11490100344128701,0.21709967453264278,1.377308176706132,1.1857733480636345,1.506457361880328,1.2581398047080845,1.291305408866411,1.4343878156386287,0.8611567160975934,0.9894125137719234,1.0845316414492605,0.8423979938611923,0.9094537595925581,1.2513579701353754,1.1542881433421068,1.0008581193425656,0.968917771078252,1.2352247681453905,1.1381078165578,0.9375429793342065,0.7615051973572387,0.5638184658547016,1.2473836488194574,0.8101955430428791,0.2627372165340467,0.8026685975048521,0.8384900059658222,0.869291638910072,0.554798489031888,0.030041068310779632,0.2594511356604526,0.6294264543802489,1.1035867975512579,1.176520140255008,1.227085230792929,0.9290490001606688,1.0654199129070259,1.377106332701771,0.9721614083640433,0.650667951552508,0.924663688878516,1.6102758815716467,1.4856041405396572,1.131480948000464,0.8710731381461194,0.7620280404970157,0.9657673619095342,0.5948297442836865,1.396408762062735,1.566616720637718,0.8717798171251415,0.9115712727550725,0.9881411517096814,0.8003735881908652,0.3834176734816982,0.7244742337165062,0.6074891794762456,0.5119041512601258,1.414520991498235,1.9839300789576806,1.6837743051681004,1.0881882758959411,1.1775621609475717,1.3541650413032416,1.4597855295919222,0.9276797969711218,1.2247881208274405,0.8223098354953163,0.941353181191974,blink
0.06169382556638029,0.12312125993881848,0.02149354688659348,0.10085457594564146,0.08886234727332226,0.0452032827308854,0.08666104440868186,0.05495466458229081,0.10263656373190394,0.12274158051179114,0.10312655933950478,0.11221893161492247,0.14102196820300528,0.1694001381893079,0.1520492290771993,0.156757864269931,0.18812254943474388,0.1769096188852625,0.1617164352249945,0.1243697588759842,0.08047511858320065,0.0831416124390976,0.14541419652498175,0.17937277856821182,-0.02302192179871742,0.7247086252577237,1.9311123268189962,1.3524165381364321,0.6504308501965292,0.43973123484863746,0.3381411534600029,0.2509366295754146,0.1950191326030381,0.14989694728427727,0.09677535745519648,0.04465621332245254,0.06502080665828242,0.043494430939581746,0.05622740464574684,0.029073856418535826,0.017329158421810705,0.01683677482654561,0.0014581195840225529,0.020013700913935492,0.029730905921651764,0.013547938964461551,0.055278462018516474,0.0981537080427499,0.13240767393146566,0.13768614506489352,0.055834056009043356,0.16264886115992497,0.17788414840575306,0.11912789038530572,0.17226376888493977,0.2929392349027477,0.3506116549141054,0.3044765934607237,0.409879314736479,0.48739908308904534,0.5265176490107857,0.6365412576898369,0.738765772167948,0.8609603137843145,0.6741818317040387,0.4739553697750235,0.3032977399457105,0.20905123284223887,0.5359922862393902,-0.002723246401635737,0.42573608370644517,0.3302331958550125,0.1968938255799296,0.5098987775028202,0.27942308880645195,0.29559320943018375,0.4951223425106146,0.538581251193359,0.41184481944984497,0.19122690196796027,0.13545525967581704,0.23373848051423513,0.63452517485031,0.48165460802332494,0.5079831808920875,0.46383836920741456,0.2740746191698758,0.5206759783358949,0.4667618688267786,0.18555461205128343,0.22759355919477597,0.4433511606723286,0.35904022243807937,0.29207965907960975,0.504643978622116,0.6544324915483094,0.7701184736810025,0.7511237605007822,0.6446434866768147,0.5825129810523005,0.431025419349601,0.5017072832849111,0.6251066746982116,0.4467924726526544,0.4622200119897797,0.4361401905900267,0.42727552063091667,0.3428849899836746,0.15289550809565886,0.34201532499589155,0.04098397210435649,0.19670140070439038,0.1264141756054186,0.1491126804622015,0.1787671721297608,0.1757700277272012,0.18522161322381545,0.4935673896896436,0.7781642362552204,0.5955791001474229,1.0376430359652684,0.8706067256205656,0.9599561636367646,0.8981261451359449,1.2843577250652414,1.418259618641516,1.1710482038012948,1.2218210794631403,1.5975226140401821,1.751992822621702,2.063929342827024,1.1925020711153065,0.23613167148331632,0.5304434139762222,blink
0.038646969970424855,0.12227207864463319,-0.015212163079232573,0.09281303603949849,0.07483492746983117,0.018347366797620307,0.0596031469172446,0.03276336000429698,0.06177972105295655,0.08687322067313274,0.10817971504645371,0.1277832405974957,0.09598869301356816,0.0941248046708729,0.08429839062927375,0.0953035195946076,0.12950547109715796,0.1454422185711507,0.12663890373901932,0.1438177257194602,0.13011475602820854,0.16486085695869343,0.001753662521554969,0.6754702880534397,1.9079465059301735,1.4637349058990692,0.7168797275136446,0.46501223247277146,0.3376743507675567,0.2590539486247881,0.16384106575563737,0.15729903834935682,0.14881008644706223,0.10251015669984903,0.08677854862607438,0.10226454397233523,0.0969893726953022,0.10474266454099498,0.12422443699611496,0.13547218369677605,0.12856628628464467,0.10993336837648127,0.12306857120198697,0.12441391085035364,0.10466580347581886,0.1357573269693125,0.13699590356605246,0.13733464909034288,0.15878582189904736,0.14388573826622217,0.1886877563034047,0.21586081818250213,0.20493510646408825,0.21885700618874315,0.20743841309419042,0.2144457781409381,0.2806844336663309,0.17968787173043782,0.14436000712073116,0.20545233203124857,0.19017882032277167,0.16361155813251518,0.19096332622520706,0.22478194679943148,0.1854286796417853,0.13300909648431555,0.25573986556331724,1.50373184636783,1.3956686638665734,1.572383155498311,1.4315527076019143,1.461950443438265,1.5153400746054233,1.330257403061956,1.4781837831604174,1.6253895819121735,1.6081632854015406,1.5590587716892672,1.4293811875408062,1.3458620236324625,1.396409961689111,1.5180029247214324,1.5248839692692182,1.6360846989593907,1.312462575558782,1.2790793337201243,1.4335248464981876,1.6522028029199178,1.335676097112672,1.236774677817703,1.1337632913960127,1.0372911743183109,1.3632128266426249,1.1850176904214822,1.3506775375198727,1.4289126945029778,1.446447730748784,1.392681391837534,1.3021313846274627,1.4703673106801052,1.4313960520358888,1.2998889632964974,1.292237323199179,1.0298560494120383,0.6284778704439777,1.0077117327491838,0.45130474622259653,0.40731720120305603,0.3914741878511352,0.21279837503266907,0.34090568592180304,0.1713068214173096,0.034292179085991754,0.13614786489403402,0.09080019556777308,-0.014802130711404102,0.5968631798526056,0.9868215544849215,0.9585832664564907,1.1356731729780662,1.4279960398839566,1.369242816457846,1.0566074535621763,1.07611155332955,1.513976649963519,1.5201471672617435,1.2558160195966779,1.7554379595604954,1.896884616437529,1.532539711316367,1.6842779444120053,1.4074835400398995,1.637252967612742,1.1840915575038184,blink
0.1251657230897095,0.2218375883356868,0.06271325479715316,0.18675989904615012,0.1704515603386602,0.08996394165275168,0.12917439198792774,0.17501616077940577,0.1616092041115217,0.1749830394013852,0.1622887739361079,0.11593418153213762,0.1510720209733578,0.17033087375761144,0.1229732136892161,0.10685100156329391,0.11586230080602238,0.17871745423423135,0.21804206865534598,-0.05701439310583071,0.6294609328872139,1.9164922349633269,1.3549706602485776,0.574902912762467,0.41939265072576165,0.30920768180868385,0.22003349642167006,0.1844408207945957,0.1680627018600714,0.12723989928007048,0.11272227062161244,0.1766591269797655,0.167814459409374,0.12013483602199918,0.1390684378000084,0.14255943052399137,0.12850650289655507,0.1640664419511212,0.17669482716819138,0.12324340746163029,0.1597796326547068,0.20836130604324843,0.2301950063826675,0.245109862493895,0.3167519829424872,0.2791715846836665,0.2552750279099232,0.32876271387867967,0.3242507518947384,0.2713185585093031,0.3038399601095548,0.3205037004432213,0.3135020971412408,0.37306805463021264,0.33016519045518705,0.31772545098671423,0.3502839219717676,0.3513490831786008,0.39291811833823287,0.362184803503253,0.2653419690207108,0.19311803975793465,0.22519524120488948,0.24820100376688267,0.1293634953285508,0.09039562432224187,0.2684437472026043,1.4257261306716948,1.3943778131722184,1.435427806613656,1.3430779699026438,1.6148979922896254,0.7398220362453999,0.8869079168915678,1.6322233490981137,0.7586942098306044,0.8128077846469168,0.7625691510078503,1.1092325892312231,0.7145849995238349,0.6933946735394586,0.8501616327235817,0.8486635103868426,1.4089540901076023,1.0224063965944485,1.0208716340803194,1.2733237103296013,0.657853444823435,0.23798336171987003,0.7984280972135852,0.9559126054914573,1.3581856462958581,1.6812257048177985,1.6055631669421047,0.8508096179924957,1.36732715045661,1.6662576950911607,1.2262560894460754,1.4756540172130037,1.0325881656784976,1.4053129014976555,1.1818106908336319,0.7352431896669309,1.0671366263394548,0.5954305560533881,1.220899806693353,0.963655624661981,0.4378662437806452,0.7807818030698592,1.2845410982170997,1.107768493884256,1.7837616495422275,1.80700513094932,1.7454135391014103,1.5600464903125868,0.8032319224471616,1.1011687441751643,1.183210280530385,0.7078554569633576,1.0311196095539066,1.4864909058024085,0.9445798566740697,1.050108780555132,1.2685122323187246,1.339620736808101,1.3383715717034075,1.314897339845948,0.9766510631259534,0.8557091613892394,0.914658719254849,0.811495520993134,0.30732416959895403,0.05572199227658908,1.0396663840503906,blink
0.3838670289424575,0.425545795708525,0.3575102571203903,0.4128689578476194,0.39571253895438685,0.39437656893065215,0.39957671254942734,0.28278876267270653,0.29935744077996895,0.3561823259133197,0.2622459248425603,0.21492339275592823,0.21870524795565677,0.19385782195378956,0.2058085927547169,0.27760155193674124,0.2609403367238469,0.18741705095081768,0.2563056656083732,0.25666537439736004,0.17767273185642088,0.17706033073792976,0.23852364854831648,0.03197402710901457,0.23706225702489123,1.7190751268532412,1.6052933564532448,0.8239181068337063,0.6098725887835817,0.419475079307144,0.26887385806489894,0.313915763803114,0.2902167875672183,0.2691206175766362,0.29495703592904615,0.2785229333530854,0.2742050046564811,0.25535140132286493,0.20888079637973142,0.22034096363879063,0.24106178948941598,0.24144931605302133,0.2706170966186654,0.2998104072508874,0.32041394006107216,0.27503520165749723,0.26790426141838225,0.2987893045265635,0.32358211769890427,0.31306635139105,0.31281429821058493,0.3313647605123299,0.32891239552114226,0.338679908411087,0.3490625448542614,0.39325032735582455,0.4196359115650736,0.43734104512791916,0.4087313642860041,0.4232972347219467,0.41822907942297893,0.4011637396640666,0.32233916035068527,0.23781961265783602,0.23574708430222968,0.2555527680044253,0.4067822683598907,1.1597393135583671,1.059576720884383,1.2256513457232885,1.0804918789570843,1.1715024352931795,0.9984698950378101,0.5552942294478429,0.8449066457339072,0.590263987143051,0.8320185309861367,0.9646959230594344,1.0036885414503929,1.2872043466770318,0.829914928323259,0.8204332377407157,0.45846860552030866,0.5650797442594868,0.9210561703650754,0.43564458817076346,1.0371928807610236,1.1921323986983612,0.5639266007827042,0.40808487681329936,0.7987058784532141,0.9757319008356201,0.19940047821134718,0.10705733048416002,0.16763611837047324,0.849690348911335,0.713966222902042,0.4704338847014938,0.7887348208271874,0.7188217134966302,0.5905018510133357,0.44985531016459857,1.0687256788486321,0.7041047030850716,0.7965545595765768,1.0017578132372582,0.9734989516773623,0.919658992484392,1.2838827818544003,0.9682680063079001,0.7266144994259445,1.3091907492359307,1.1235160733887737,0.8323521105140985,0.7648310190868464,0.550469547939311,0.5365723335129831,0.7803763502061344,0.699633494123272,0.5818086642415427,0.47235367035305026,0.6365560530453854,0.3559058739325371,0.34251360991765023,0.4922643084929597,0.49104862740391486,0.5017269834253235,0.4759688801600413,0.35435967551454806,1.3617081486263503,1.8570042876726183,1.9488770270338454,1.9120545445238413,0.9042792040564545,blink
0.2736805532363569,0.2383097734901315,0.29664366910842405,0.2520410872357315,0.2541417028882669,0.29665520442523435,0.2965874626951028,0.27930437783549994,0.31333512095711724,0.30652756028245426,0.2817332821329712,0.30909390880832216,0.32107939100763055,0.3034877317349817,0.29094423434113337,0.29746656967274887,0.30573943298563255,0.30856246676137733,0.27941933931525853,0.25168516763920773,-0.027788764942014123,0.4411383189536282,1.7856054413262124,1.6930515012862097,0.9331590561326703,0.5902196000808569,0.4286845152775612,0.33355462858591933,0.2979704308332959,0.26749075736382966,0.2593682717064488,0.20723384563346375,0.15014066962956502,0.20085907798678132,0.19368883620561783,0.22184497598402828,0.2186668269797009,0.18824196950598715,0.2289982512362783,0.18425141069245032,0.03315124179008655,0.012583119628995143,0.03714521455757185,0.021610894492482352,0.04867854700539697,0.06958759843425788,0.12475981744743822,0.12939037714632146,0.1386623534834652,0.15870496464018413,0.17538378314942374,0.20967356466968323,0.19151447295345275,0.18992419116987894,0.19799625879508648,0.21069168017306658,0.22075589864208525,0.3107879677909615,0.37346544023909967,0.40166540226252295,0.3493949455877793,0.3657599818443784,0.4184434043251399,0.2991356608230489,0.20069671029864902,0.21490667609659703,0.3400800626446923,0.7864600993790153,0.6866891807704419,0.85330453449842,0.7328027297725184,0.7092856189360697,0.9270266793403102,0.7729468343596408,0.6319729005603798,0.8217375434788049,0.736671785060253,0.5855795216342807,0.7620637769224242,0.9166344207828505,0.6529103757585262,0.5844806458324051,0.8701209971582818,0.6079998682897219,0.5759416292812682,1.0169696994528596,1.2251912353840024,1.6183096401004105,1.2939621575254476,0.7114696357967969,0.7519587477255892,1.0494654785770607,1.0009897002777268,1.2892773756835643,1.2854363805830245,1.1306892819272267,1.0975378001025484,1.1289561542870894,1.3905811333965037,1.6115992288892285,1.1519094316354999,1.302845393444812,1.52188613854111,1.3606945887209665,1.4567542913448208,1.429049263254908,1.45473295151686,1.8309667253950626,1.930097409682267,1.7820145569140688,1.8513471082512436,1.7505133783768492,1.809561448172472,1.9800551396159753,1.712873527019688,1.4875156116968369,1.1486376302540018,1.295902400429043,1.2113971420887863,0.9340642308219795,1.1143724885543473,0.9013949068630094,0.7058527078127643,0.6462741408436857,0.5418585192536056,0.3843669705716901,0.24349062860027124,0.29658852662539975,0.2535970506305574,-0.023074228223878952,0.46029649629437164,0.9142743679615787,0.6148321948142764,0.974572110596936,blink
